Frame No.,1000,1500,2000,2500,500
0,9.674033,6.582091,4.690042,3.427745,18.90463
1,14.49084,10.58454,8.668005,6.832323,14.26062
2,1.099463,1.054225,0.9577933,1.025277,1.221687
3,17.54968,10.95308,7.674603,5.367151,27.57609
4,27.5197,12.35274,8.630309,6.299867,62.80894
5,55.71403,16.38726,8.034381,6.066952,68.00408
6,55.20744,18.65585,9.245852,6.66049,49.63715
7,48.18766,25.09492,8.114894,5.902672,63.42602
8,51.02067,25.25131,9.217779,6.572746,60.81319
9,53.96625,24.68033,9.074723,6.170253,58.59707
10,54.2956,28.70421,7.882028,6.031054,58.9369
11,51.0647,29.62454,9.189209,6.543954,70.7634
12,59.43713,26.71176,9.050388,5.956373,50.39484
13,54.24759,26.19275,8.051044,6.534338,58.01507
14,58.85295,43.02556,8.841303,6.024815,63.20553
15,46.97129,29.75163,9.013321,6.422042,59.88203
16,45.42832,42.93412,8.089143,5.983828,58.85295
17,61.82724,26.48965,8.903927,6.437243,69.30103
18,49.42323,18.54544,9.068304,5.768959,52.00505
19,95.78911,31.10014,8.158943,5.974622,61.35798
20,38.6925,29.4556,8.861148,6.29757,59.90714
21,57.92266,41.9108,8.82964,5.925389,60.11892
22,61.16395,26.26113,7.738489,6.377502,60.01969
23,60.60349,26.93937,8.827209,5.711756,70.00742
24,38.62137,40.55019,8.978023,6.279119,51.89548
25,31.76237,30.31892,8.099042,5.880876,59.0263
26,52.41035,43.15106,8.672215,5.811156,60.26129
27,48.13895,26.74276,8.088469,6.188035,60.65495
28,52.11726,35.77421,8.790575,5.761344,59.90571
29,52.53122,27.9042,8.844368,6.060367,69.31688
30,45.58862,44.01311,8.066649,5.677292,50.07336
31,37.57534,29.39223,8.734227,5.721789,60.57449
32,41.4185,41.68021,8.766631,6.120989,60.48729
33,47.72313,25.67974,7.525281,5.702425,60.14784
34,51.52116,27.97845,8.534782,6.159987,59.96103
35,52.31329,41.3003,7.412492,5.613392,59.3155
36,53.04224,42.84655,8.350089,5.508164,67.5265
37,53.57621,31.92756,8.164659,6.006699,50.78978
38,42.15141,41.68821,7.511483,5.481371,59.73858
39,32.53228,26.66425,8.352175,6.111199,59.13381
40,37.59059,36.01955,7.308168,5.499146,60.37152
41,48.7931,30.22655,8.51627,5.61097,59.77358
42,42.76117,41.95,8.220649,6.028306,70.28988
43,46.81034,41.74267,7.405553,5.518828,50.84039
44,39.36683,20.53932,8.361714,5.549491,60.39012
45,45.28904,27.88171,7.288284,6.100987,57.47556
46,36.5421,24.57479,8.192028,5.619749,60.42223
47,28.87236,32.87949,8.233943,6.126482,60.01645
48,25.19139,40.39425,7.30234,5.711541,70.9693
49,39.4661,26.74111,8.247886,5.59927,49.83678
50,46.97725,28.68272,7.42487,6.164791,62.49063
51,45.20305,41.75732,8.199295,5.598042,60.03158
52,32.22168,42.31049,7.994468,5.575298,57.29411
53,36.00982,33.4152,7.482538,6.036643,58.28355
54,47.52942,40.476,8.377181,5.663268,58.14562
55,49.32207,26.88598,7.279795,6.133743,73.82417
56,47.61723,35.19218,8.279202,5.649207,48.20299
57,38.16342,30.2176,8.242997,5.677969,60.11747
58,47.18428,42.16634,7.648804,6.133216,60.70834
59,37.9042,31.56406,8.651424,5.668706,59.90571
60,38.5999,43.30879,7.74372,6.230137,59.07687
61,36.82834,27.30271,8.37178,5.687143,71.79885
62,51.25997,32.99601,8.441775,5.746407,48.62158
63,48.71016,30.83089,7.573377,6.224259,63.08631
64,47.5231,44.25209,8.336619,5.732959,61.28089
65,48.99631,43.04612,7.414927,5.127072,58.24994
66,38.22659,30.67165,8.762583,4.952851,60.52316
67,31.82798,27.1324,8.768676,5.845782,58.43272
68,46.703,33.79337,7.96524,6.406823,71.47095
69,49.2361,30.12883,8.49726,5.894169,47.16759
70,46.87354,44.57619,7.724101,6.486801,66.24886
71,53.15247,40.15822,8.830521,5.960516,60.22899
72,41.79868,18.69037,8.767592,5.966836,59.66409
73,36.30014,26.4064,8.225727,6.455094,59.77393
74,31.63446,26.88497,9.035432,5.953876,71.16526
75,43.63763,29.91021,9.061788,6.649807,51.59293
76,45.15447,25.58317,7.960921,6.074087,61.04335
77,45.92465,26.65231,8.947817,6.670166,58.23264
78,49.75694,41.99863,7.876608,6.118176,61.62113
79,36.75065,31.4174,9.260237,6.721094,60.20687
80,37.69233,41.18752,9.290581,6.298867,70.50694
81,36.803,26.19756,8.208186,6.718128,49.78592
82,33.52499,27.41799,9.280683,6.180539,63.76941
83,47.51271,40.7337,9.395891,6.048908,58.82076
84,47.04134,42.20781,8.385533,6.663699,60.96706
85,47.85857,31.12279,9.241794,6.417139,59.97433
86,39.25078,42.08276,9.339074,6.932087,71.0631
87,31.8053,26.4425,8.205169,6.310359,49.73615
88,49.64307,27.70904,9.617955,6.934755,63.57279
89,49.44596,39.52866,9.492557,6.396802,60.51108
90,46.19663,40.49206,8.199235,7.013887,59.1828
91,48.28539,29.54131,9.673463,6.387842,60.34894
92,43.12501,38.26228,9.641221,7.220988,75.3046
93,30.3283,25.78316,8.687214,6.64799,51.60944
94,36.91972,26.88028,9.92745,7.187931,60.02977
95,44.44583,39.91076,11.14935,7.340856,60.9983
96,46.54497,28.56261,8.824054,6.830214,58.99705
97,36.40494,26.55986,10.43674,7.262633,59.00854
98,45.12025,22.80158,10.00124,6.70671,72.00876
99,35.03118,25.61922,9.002261,7.379622,47.69468
100,32.97925,41.48741,9.906345,6.917639,66.34335
101,45.1003,29.39542,10.03857,7.523588,59.29897
102,46.40178,42.22046,9.8508,7.007851,60.1511
103,49.00159,26.29496,9.167407,7.706137,59.31902
104,46.18298,27.8367,10.37978,7.681229,69.13382
105,48.63269,38.8511,10.4735,7.313754,50.69143
106,32.54361,30.12375,9.578617,7.894361,60.22536
107,35.71225,43.31498,10.34176,6.975948,60.41055
108,45.63126,26.25533,10.2441,8.009194,59.33521
109,48.95266,28.13818,10.17277,7.842885,59.77393
110,48.33884,40.88358,8.951438,7.078228,59.07198
111,46.47726,41.96497,10.70752,8.339664,70.47018
112,46.03395,31.43497,10.58474,7.479588,51.15351
113,28.25697,40.28571,9.253922,8.411992,61.25987
114,31.74502,26.24534,10.92656,8.371711,58.57647
115,38.354,36.00127,11.72303,7.676494,58.3087
116,44.35101,30.37649,11.87736,8.51008,59.78537
117,48.93254,44.22098,9.608077,8.53686,69.14912
118,47.71243,42.72518,11.04941,7.719039,50.54922
119,29.36038,31.94745,12.1242,8.640787,62.68571
120,36.83784,35.29653,12.11913,8.741603,59.5394
121,48.00215,27.24202,12.4358,7.878979,58.71129
122,37.46764,25.63518,10.79221,8.94692,60.41201
123,48.21275,31.23926,11.18974,8.714415,67.331
124,45.39841,28.94297,11.87829,7.847452,49.22592
125,36.23871,26.19756,11.72187,9.004313,62.42665
126,18.24987,25.3169,10.9941,9.202112,60.21557
127,39.32781,29.097,12.17787,8.167746,59.5394
128,41.21298,41.59682,11.44125,9.150336,60.68587
129,38.13417,25.8759,12.58889,9.178118,60.55211
130,37.63742,27.4964,13.11955,8.280449,70.61598
131,30.86639,25.03574,11.00437,9.478026,51.0415
132,46.03606,37.41465,12.86938,9.446617,59.92402
133,45.03226,28.80524,12.54968,9.346406,60.66857
134,51.3975,43.15013,13.25118,8.41933,61.08549
135,45.76282,25.77917,12.89577,9.925105,57.42737
136,35.78791,27.74202,13.09598,9.559234,69.21373
137,31.81289,40.67636,11.55741,8.462041,48.40084
138,46.68992,40.78237,13.40608,9.516069,62.60173
139,44.12109,30.90063,13.01345,9.94273,58.59398
140,47.39179,42.37899,13.18174,10.00422,58.19942
141,50.86573,25.6717,14.51341,8.531113,60.07846
142,44.61876,27.19815,11.7825,9.72512,58.74164
143,32.75692,25.83539,15.31422,10.07158,71.58094
144,37.78062,29.3741,14.7685,11.07018,45.62148
145,47.87782,28.43955,13.59752,9.040088,66.86682
146,45.64397,25.30947,16.50713,10.54471,60.45657
147,46.10441,25.75501,15.84668,10.4671,60.17137
148,36.64386,29.22549,16.5708,11.44841,60.4478
149,48.57316,40.00912,13.81689,8.926986,70.99046
150,38.35047,28.87903,14.19414,10.43312,51.1522
151,30.20518,27.59984,13.51598,11.63167,59.38101
152,42.84912,32.5506,17.52931,10.73009,58.21535
153,43.96532,27.92165,15.91999,12.18291,59.83044
154,47.25183,42.37396,15.70135,9.045231,59.48344
155,43.94909,26.28784,18.22755,10.86245,71.86903
156,45.69653,26.85905,13.04417,11.74423,49.43789
157,29.85395,24.93641,14.31442,11.90012,61.64772
158,34.44736,40.41563,17.66716,10.9424,60.29145
159,35.17485,27.23616,14.52325,10.27557,33.52802
160,44.45492,30.23514,16.27821,10.82503,59.15829
161,46.22866,32.01424,17.91851,10.87335,60.82688
162,47.59389,18.77465,16.66514,11.92202,58.75613
163,31.02411,30.42343,16.53057,10.67345,59.08175
164,36.24541,26.86201,16.28057,10.65721,58.31992
165,42.14146,25.37176,14.46824,11.27794,59.04756
166,37.85269,24.8898,16.29816,12.39884,69.63885
167,46.37466,28.56914,18.39459,12.43169,49.59481
168,47.28199,29.33747,16.27874,12.38215,61.73259
169,37.41661,25.14351,17.16243,12.92664,59.86554
170,30.24063,24.86529,18.41624,10.99359,60.91358
171,46.39661,39.14032,16.52,11.43698,59.95599
172,46.02716,27.24269,13.38708,12.14067,67.80167
173,48.61945,41.59439,19.42513,12.15466,50.52878
174,49.81816,24.19175,16.18849,12.09218,62.27426
175,50.15649,26.24507,17.24917,11.42942,60.13735
176,36.64319,28.53336,17.66363,11.01902,60.05177
177,31.42204,41.01117,17.02394,12.24863,59.81541
178,46.40888,27.60662,17.05036,11.37816,71.69589
179,48.31712,19.68543,18.60195,13.14174,50.58118
180,44.93413,25.72255,17.12379,12.69508,58.88865
181,47.74341,26.06502,15.50667,12.64302,59.72039
182,49.5776,28.40748,18.53537,10.82689,60.08857
183,30.44112,24.69453,16.60084,13.33602,60.03482
184,35.59074,25.35587,16.82261,12.6992,69.4787
185,37.72546,28.82343,18.3273,12.81782,49.32669
186,45.91179,38.39995,17.09194,13.15561,59.51495
187,46.02229,24.50902,16.8753,12.91086,58.05751
188,48.05474,25.17211,18.78912,13.01069,57.29707
189,35.97239,28.78932,13.79227,13.13498,61.6348
190,30.28119,38.10511,17.07808,13.44527,60.14784
191,44.07014,27.39839,17.52916,13.64044,75.93764
192,48.11718,26.09263,16.28752,15.42187,46.73269
193,46.10738,24.57697,16.22168,15.22091,63.21632
194,45.35806,27.92126,17.81426,16.56647,57.6329
195,45.48887,25.75096,15.91753,16.22855,58.07336
196,31.67925,20.52204,16.42959,18.06636,61.85554
197,35.19677,24.21747,18.19489,16.11609,75.74151
198,50.45154,27.1207,13.49462,12.78548,47.18539
199,23.12604,28.23758,14.82806,16.71098,62.75573
200,42.95994,22.47075,17.86416,15.75699,59.71718
201,41.29484,23.32008,16.15373,15.97125,60.79914
202,35.11384,28.23311,16.31329,18.48087,60.39012
203,30.76317,27.3048,18.66156,16.35023,74.42913
204,45.29478,23.97231,16.5979,17.32403,47.88079
205,44.3896,24.00234,16.44015,17.78233,60.60165
206,50.86832,26.41938,16.49925,17.16585,59.53657
207,43.63345,37.61562,15.4222,16.53324,59.88203
208,32.44952,24.32161,16.37937,17.66847,58.9647
209,34.78333,17.37813,18.85263,14.39874,59.09292
210,46.45415,23.13305,16.6544,15.87909,71.5282
211,36.90187,25.61771,16.73629,17.1461,49.34251
212,47.61202,24.60921,22.35036,16.73957,62.62368
213,45.5015,23.0341,16.55687,15.88956,60.08532
214,35.38282,27.02805,17.95287,18.8644,59.8036
215,32.47555,26.44418,16.77903,16.39705,60.23734
216,48.70565,24.27833,14.77766,16.84574,70.51888
217,46.99182,24.76903,16.27278,18.21096,48.43929
218,45.67983,27.38263,17.96852,16.58697,62.9953
219,48.63174,28.7103,17.10407,12.83172,59.30882
220,44.83702,24.3196,16.6216,18.30037,58.85295
221,30.26112,17.72091,17.8904,15.70492,59.42229
222,37.47283,28.04758,16.79729,16.41047,58.57339
223,47.94186,25.69756,16.46326,18.85825,69.88169
224,46.51574,24.22563,16.97165,15.52349,50.33878
225,47.96669,23.07726,15.08817,16.79741,59.19577
226,49.90867,27.47313,16.85658,16.78796,59.60435
227,37.37354,27.60761,18.42133,16.74663,57.88846
228,38.41515,24.32682,16.86696,16.75213,60.83391
229,37.48407,24.54241,17.08418,14.58738,70.99046
230,47.61293,28.10686,22.89949,14.917,50.85384
231,35.06656,28.41959,17.18045,15.90617,61.28089
232,44.8833,24.65362,18.27245,18.58826,60.35258
233,44.39867,24.31853,17.08949,16.13002,59.35846
234,36.91972,27.0028,17.62226,16.5083,59.74894
235,30.97701,23.74237,17.32166,18.27105,58.40576
236,50.63266,20.0062,19.81807,16.0592,70.80548
237,43.7723,21.41493,20.71281,17.38894,49.83207
238,45.88335,25.38354,17.60966,18.52991,63.07357
239,48.61283,27.84398,19.0737,16.19656,58.52368
240,35.19045,23.23334,21.21548,12.77085,59.04408
241,36.50594,19.50215,17.80747,18.7548,59.61749
242,37.56348,27.83383,23.2818,15.36228,71.94141
243,38.87556,25.73519,17.63619,16.85925,48.99511
244,47.12114,23.46762,14.34375,17.73924,62.21498
245,49.9007,22.83287,18.58581,17.10996,58.59707
246,48.08178,28.3928,16.52688,16.01504,59.34014
247,46.72046,18.97224,16.83119,19.11077,58.56207
248,38.66931,19.74868,21.56102,16.65737,69.52169
249,32.11459,21.40168,16.44496,16.70448,50.17058
250,44.48062,25.95683,17.36361,14.27562,61.9667
251,48.2756,22.29873,19.16068,16.75042,60.16775
252,48.65257,19.60188,17.85227,15.56939,60.70834
253,45.25931,26.5684,15.93113,18.60728,59.70042
254,42.25686,24.84163,18.78668,16.42481,71.85198
255,32.04255,24.12772,17.06392,17.43548,49.10072
256,37.55953,22.49056,17.74056,18.0772,61.07504
257,44.47706,27.54373,18.235,17.14966,60.91878
258,45.86861,19.00339,17.28226,16.0002,59.11913
259,51.35553,19.95924,17.71357,19.40824,61.16545
260,49.08578,21.49054,22.79743,16.64248,58.46141
261,37.3572,25.03135,16.99264,13.12076,71.87833
262,36.52528,25.21744,18.1622,19.01737,48.66701
263,37.17527,18.86454,17.72808,16.09681,64.5432
264,49.06458,23.22001,14.49504,15.80391,59.38948
265,49.27783,25.00419,12.8775,18.77004,57.86501
266,40.89762,25.97571,14.96419,16.43337,59.11458
267,51.3703,23.34954,11.102,17.21508,72.10325
268,45.44257,22.85479,9.700958,18.7407,49.24265
269,38.33621,18.01065,12.54395,16.72585,58.90635
270,23.3765,22.69967,11.29,16.13231,59.92581
271,40.02481,18.16606,13.74374,23.35385,60.736
272,37.41997,21.97817,13.59433,12.88021,60.84946
273,46.24556,24.99719,16.045,15.22923,71.12426
274,46.77028,26.45202,16.33717,18.23593,48.71324
275,36.94454,19.25428,19.47864,16.72467,61.98975
276,31.0321,23.17653,17.61432,17.28214,61.06274
277,49.17823,26.18253,13.58234,21.556,59.68724
278,44.72672,26.91508,19.56679,15.8386,58.33557
279,47.32495,22.96037,16.34489,17.70494,60.8254
280,48.04182,17.18816,17.08024,18.62523,71.34245
281,40.95625,22.00883,18.53984,16.69315,50.11301
282,31.41473,25.07856,17.48912,16.23153,59.42548
283,37.30787,18.54255,17.98361,21.63959,58.57476
284,49.90643,22.44437,22.02444,13.38943,58.08584
285,47.25072,23.55707,18.03231,15.04221,59.54118
286,44.95938,26.80326,20.76377,18.14207,72.16882
287,40.44473,23.34212,15.26678,16.16833,48.03236
288,44.53708,18.9926,20.05113,17.27435,60.36278
289,35.73011,27.82663,16.65232,17.88039,60.49241
290,31.3243,18.2902,17.30933,20.81378,60.25076
291,47.95588,20.56297,22.56964,16.18458,58.72404
292,44.1864,21.33843,18.14223,18.0627,74.06145
293,50.42305,25.58651,20.34654,16.53018,47.85742
294,45.63709,22.42514,19.71671,15.49957,63.12892
295,48.70802,18.94291,23.49696,14.59502,59.13731
296,40.04197,25.41722,18.12609,17.12801,61.10789
297,30.35795,25.65602,21.4269,16.19619,59.79037
298,48.14103,22.19022,18.26965,18.63933,59.5944
299,42.88256,18.54307,19.65219,17.07764,70.44238
300,45.95229,19.18745,17.66597,16.71034,49.64528
301,48.25067,20.32723,17.93159,18.86536,61.49721
302,43.68396,21.62845,24.17672,17.26791,60.69471
303,32.556,18.06639,18.07475,17.19685,58.92231
304,29.73093,25.94236,21.8313,21.34627,60.07702
305,46.21371,25.66557,23.92951,16.93383,70.19317
306,48.82669,22.7597,20.38811,13.90032,50.58732
307,46.51466,21.85047,20.44743,18.97008,61.05938
308,46.78363,26.04099,18.18238,16.74674,54.35639
309,36.06008,25.48102,24.22539,17.23737,63.48239
310,30.55796,20.05266,13.88528,18.76595,59.74358
311,46.72766,16.99654,18.3678,17.074,72.69238
312,45.54605,21.4862,18.98618,17.24959,50.20232
313,50.02551,25.94417,21.17213,21.85601,61.09071
314,42.66667,22.59223,18.24352,17.31899,55.36577
315,44.98021,21.78982,24.09464,16.97781,60.46169
316,30.27349,26.62024,17.31299,23.01554,58.78031
317,37.77805,26.71839,21.40017,16.98494,60.83243
318,36.31609,19.14612,19.67818,14.71315,69.77686
319,47.57804,23.07257,26.1848,19.45491,51.11926
320,45.17834,25.31966,21.1262,16.65709,61.11685
321,46.51055,17.92963,18.08819,16.88114,59.74537
322,37.6909,19.46552,18.61539,22.12996,59.49017
323,31.28529,17.88861,20.08117,16.64841,60.10735
324,47.53371,25.05851,18.04328,18.00478,70.31508
325,47.27261,22.26998,20.56729,22.31959,50.94425
326,49.1287,18.29662,19.30998,16.63575,61.18453
327,45.80013,25.31697,21.27361,16.8749,59.38101
328,45.37452,25.26471,17.25182,18.60617,58.89039
329,31.60037,21.80754,19.24083,17.79119,59.95923
330,36.33391,19.23994,20.98024,15.24702,34.654
331,45.13552,18.61698,16.76629,16.03469,58.60359
332,25.62624,22.03259,23.22454,16.26638,62.45394
333,39.52725,21.24301,14.18494,16.91807,59.78894
334,33.29892,18.79374,18.04387,18.09919,71.29972
335,31.17032,23.86287,18.05527,17.06147,50.25631
336,35.15865,25.86218,17.67996,16.49645,62.89545
337,47.93657,21.91906,17.47259,22.10668,59.95779
338,45.09745,18.55446,23.11385,17.29454,58.48056
339,47.81806,23.73814,17.32583,17.81398,59.27261
340,47.16358,24.02449,18.79406,21.89194,69.21613
341,31.70597,15.78263,22.43571,16.50702,50.53976
342,35.34306,16.06604,18.00446,13.9499,61.56081
343,36.65461,23.26361,20.94188,19.37245,60.3544
344,46.19386,17.50097,17.13417,15.55607,58.91953
345,45.63918,17.90565,19.28741,14.08242,59.77358
346,49.264,19.28756,16.72403,13.80203,60.45145
347,35.92354,16.65825,17.65481,15.88931,69.85435
348,32.72444,13.94943,18.96454,11.88395,50.11074
349,46.54085,11.20483,17.49313,12.92664,61.01244
350,50.84892,9.706184,21.59617,11.50369,57.95254
351,45.64084,14.05768,19.42426,11.95587,58.75164
352,45.24498,13.82545,21.41942,10.50527,60.36606
353,48.52249,16.45936,16.75881,11.64192,71.27634
354,31.10923,14.55827,24.08704,11.5474,50.616
355,34.44178,15.35513,14.02704,10.90465,62.10833
356,46.66247,17.16258,18.64305,12.87132,60.76848
357,50.56941,19.44432,18.86721,13.61229,59.67869
358,45.60816,18.11092,18.31975,14.14683,59.14535
359,35.78381,22.07067,20.26839,13.50278,72.06428
360,44.44109,25.22545,18.18777,15.86367,49.98351
361,36.34011,19.68957,18.60534,16.16982,60.67556
362,30.07265,23.18986,20.42329,16.57363,60.32382
363,44.50101,19.58239,19.55004,18.94826,60.40873
364,44.56765,22.62131,20.91963,15.92212,59.01167
365,47.19252,21.86557,13.76033,14.53909,71.80607
366,43.33694,18.79936,20.28509,17.00906,49.36736
367,30.5889,27.38406,17.08952,16.10757,61.13591
368,34.60411,26.08535,17.32124,13.54313,60.43428
369,33.52869,23.21974,23.2004,15.16696,60.07666
370,49.19759,22.87801,17.46575,11.88758,59.99628
371,44.49546,26.90523,17.54983,14.19084,71.58811
372,45.46467,27.33824,23.05465,15.51427,49.59358
373,29.23942,24.70368,17.27724,16.62801,61.48133
374,34.21037,18.04204,18.24085,19.08918,59.64879
375,34.2454,28.13414,23.94183,16.23002,58.11555
376,45.12126,24.88404,15.54634,18.08953,60.64465
377,43.82966,19.32513,16.49343,18.84847,60.38647
378,42.65975,22.90048,23.43913,18.41404,70.48607
379,30.42741,23.37169,17.51056,20.89428,49.8589
380,38.00244,27.26623,18.76317,23.21042,62.81644
381,42.78331,23.01877,23.2843,17.52517,59.25153
382,36.83146,23.21899,21.84957,14.48988,59.03118
383,43.62355,26.39497,17.39009,19.34745,61.258
384,42.3413,27.40011,25.01063,16.98387,70.8873
385,29.25217,22.97778,23.84484,16.97528,50.83316
386,33.72329,16.8958,17.9628,23.07502,59.96103
387,35.18933,23.20794,17.04899,17.30445,60.14965
388,26.37743,25.08441,20.59083,18.41828,59.69543
389,34.89025,19.14784,17.02516,22.68191,61.17966
390,28.90583,23.94768,17.44884,17.47088,70.34773
391,35.45408,25.39579,23.18287,19.66085,51.02431
392,42.42249,29.46775,17.47729,18.52222,61.28803
393,37.03004,24.16749,18.09948,17.54195,58.69509
394,47.43473,23.13728,24.07139,16.54728,59.20908
395,43.2511,26.25023,18.71075,16.80901,58.78514
396,34.26993,27.0355,21.19367,14.92635,71.28752
397,31.54136,23.33298,22.26973,13.74497,46.92787
398,45.55186,17.60808,16.3072,16.81916,63.6825
399,45.31305,22.58412,18.15264,14.30765,60.52975
400,46.71238,25.07762,17.0498,16.42039,60.67372
401,41.81756,23.07875,23.64234,18.75529,59.02769
402,28.78708,22.16612,17.63967,16.5694,59.55607
403,30.56664,26.58259,17.7744,17.58467,71.01163
404,45.23168,26.90458,22.96749,21.39783,50.70454
405,40.77073,23.08349,17.46365,16.78861,60.63105
406,47.44103,24.41049,20.88677,17.27698,60.12578
407,42.13986,25.77014,19.60977,18.39158,61.24936
408,30.95199,28.79712,23.39285,15.12255,59.42724
409,35.10977,22.64047,14.15114,17.22089,71.02827
410,31.96032,16.98589,17.93484,22.1309,50.7707
411,45.81944,23.22756,19.3152,17.54466,61.4462
412,43.93017,23.99566,20.53599,18.38262,58.11588
413,44.45492,19.31729,18.0522,22.42348,59.77715
414,31.2142,21.34604,25.03079,17.86327,57.93206
415,35.10804,25.18283,17.9019,17.1959,71.1273
416,33.87729,24.99107,21.79357,23.62647,48.9716
417,46.19685,18.87188,24.58664,17.03369,59.60221
418,48.03651,23.47611,20.74926,20.67085,58.87409
419,41.04248,24.91442,22.5137,19.2348,59.70684
420,28.9004,27.42814,22.51679,14.2142,60.30163
421,36.87071,23.2856,18.83023,16.77284,60.60863
422,43.861,16.68288,21.80802,18.47114,69.72237
423,38.20279,22.28224,17.1546,17.48298,51.28442
424,50.26591,25.62388,21.17774,16.69954,60.53855
425,43.43087,22.87921,18.97609,21.79357,60.99644
426,35.27449,19.36757,20.76192,17.25334,58.35157
427,30.14282,27.75596,17.9368,17.96974,60.96743
428,43.29829,27.12894,25.09291,23.02248,66.53891
429,44.67457,23.27953,18.29552,17.28576,49.28342
430,43.18498,23.81968,21.70464,17.50284,63.34366
431,35.64808,26.76645,23.90229,22.28199,60.11566
432,33.87626,27.94092,15.79088,17.45822,57.63921
433,29.78548,18.7492,18.52384,13.87063,59.54436
434,44.11544,23.27443,17.43777,18.99866,79.57729
435,44.42825,25.22253,24.13453,16.35847,48.35964
436,45.80307,27.4542,17.47531,16.96198,60.82355
437,32.84277,23.82552,17.38106,19.14902,58.38018
438,35.4488,20.02002,22.67471,16.99183,59.8104
439,29.21713,28.59161,18.26451,20.03109,60.36278
440,42.65047,26.45559,21.7077,19.02816,75.91285
441,24.31694,24.11335,25.01032,17.68653,48.26581
442,39.1247,23.62279,24.82036,20.58587,62.24906
443,26.32396,27.65043,17.20848,18.46146,60.36971
444,28.1404,36.58635,15.97567,18.08986,59.34824
445,44.80166,24.65733,19.27143,20.09493,60.68072
446,48.69118,25.61895,17.52916,15.22177,75.24964
447,32.17824,16.54128,17.38317,17.79138,47.46648
448,45.80978,24.87074,19.06232,17.32796,62.10293
449,29.71777,23.58975,17.48854,18.81322,58.14731
